[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7029] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7028] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 ^7031.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7030] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7031] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7032] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 ^7033.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7033] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7034] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 ^7035.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7035] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7036] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 ^7037.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7037] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7038] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 ^7039.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7039] abnormal exit, status=255, signal=0
[2019-05-09 15:20:48 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7040] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7041.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7041] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7042] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7043.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7043] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7044] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7045.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7045] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7046] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7047.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7048] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7047] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7050.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7049] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7050] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7051] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7052.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7052] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7053] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7054.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7054] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7055] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7056.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7056] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7057] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7058.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7058] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7059] abnormal exit, status=255, signal=0
[2019-05-09 15:20:49 ^7060.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:49 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7060] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7061] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7062.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7062] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7063] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7064.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7064] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7065] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7066.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7066] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7067] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7068.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7068] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7069] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7070.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7071] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7070] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7072] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7073.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7073] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7074] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7075.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7075] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7076] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7077.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7077] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7078] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7079.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7079] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7080] abnormal exit, status=255, signal=0
[2019-05-09 15:20:50 ^7081.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:50 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7081] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7082] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7083.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7083] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7084] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7085.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7085] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7086] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7087.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7087] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7088] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7089.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7090] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7089] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7091] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7092.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7092] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7093] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7094.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7094] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7095] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7096.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7096] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7097] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7098.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7098] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7099] abnormal exit, status=255, signal=0
[2019-05-09 15:20:51 ^7100.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:51 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7100] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7101] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7102.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7102] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7103] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7104.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7104] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7105] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7106.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7107] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7106] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7109.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7108] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7109] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7110] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7111.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7111] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7112] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7113.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7113] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7114] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7115.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7115] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7116] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7117.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7117] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7118] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7119.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7119] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7120] abnormal exit, status=255, signal=0
[2019-05-09 15:20:52 ^7121.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:52 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7121] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7122] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7123.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7123] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7124] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7125.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7125] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7126] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7127.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7128] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7127] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7130.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7129] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7130] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7131] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7132.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7132] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7133] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7134.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7134] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7135] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7136.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7136] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7137] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7138.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7138] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7139] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7140.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7140] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7141] abnormal exit, status=255, signal=0
[2019-05-09 15:20:53 ^7142.1]	ERROR	zm_deactivate_swoole (ERRNO 503): Fatal error: Cannot declare class App\Controllers\Api\RestController, because the name is already in use in /Users/terminus/workspace/php/swofts/app/Controllers/Api/UserController.php on line 23
[2019-05-09 15:20:53 $1950.0]	WARNING	swManager_check_exit_status: worker#1[pid=7142] abnormal exit, status=255, signal=0
[2019-05-09 15:20:54 $1950.0]	WARNING	swManager_check_exit_status: worker#0[pid=7143] abnormal exit, status=255, signal=0
